@RELATION LeagueofLegends

@ATTRIBUTE gamelength numeric
@ATTRIBUTE gold numeric
@ATTRIBUTE kills numeric
@ATTRIBUTE inhibitors numeric
@ATTRIBUTE towers numeric
@ATTRIBUTE dragons numeric
@ATTRIBUTE barons numeric
@ATTRIBUTE heralds numeric
@ATTRIBUTE class {'yes','no'}
@data
34,43954,6,0,3,0,0,0,no
34,62343,19,1,9,3,2,0,yes
30,41405,13,0,0,1,0,0,no
30,64523,39,3,11,2,2,0,yes
28,35876,4,0,1,0,0,0,no
28,53947,19,2,10,3,0,0,yes
28,34395,6,0,0,1,0,0,no
28,55506,26,3,11,2,1,0,yes
51,85582,16,3,10,4,2,0,yes
51,74291,19,0,4,0,0,0,no
47,76696,21,3,9,4,0,0,yes
47,72619,15,0,5,1,2,0,no
35,61119,27,2,8,2,1,0,yes
35,43116,2,0,1,1,0,0,no
29,52514,14,3,11,3,1,0,yes
29,35785,5,0,0,0,0,0,no
47,69187,11,1,8,0,0,0,yes
47,73586,6,2,7,4,2,0,no
51,81362,21,1,9,1,1,0,yes
51,81717,17,1,7,5,1,0,no
34,64690,26,2,9,3,2,0,yes
34,45104,7,0,1,1,0,0,no
41,76146,23,3,10,5,2,0,yes
41,52966,15,0,1,0,0,0,no
34,57713,23,3,9,3,1,0,yes
34,46971,8,0,4,1,0,0,no
27,49186,13,2,10,3,1,0,yes
27,30067,1,0,0,0,0,0,no
35,65947,24,2,9,4,1,0,yes
35,47638,10,0,3,1,0,0,no
38,62248,8,3,10,4,1,0,yes
38,48059,2,0,3,1,0,0,no
38,52873,5,0,4,2,0,0,no
38,61025,13,3,11,2,2,0,yes
33,56121,14,1,9,4,1,0,yes
33,42311,3,0,3,0,0,0,no
46,74371,11,3,11,3,2,0,yes
46,70390,10,0,6,1,0,0,no
43,56057,6,0,3,2,0,0,no
43,73156,18,4,11,4,2,0,yes
30,54821,21,3,11,3,1,0,yes
30,42321,9,0,3,0,0,0,no
38,60872,14,3,10,4,0,0,yes
38,44984,2,0,2,0,0,0,no
37,63013,14,3,11,2,1,0,yes
37,46780,4,0,1,0,0,0,no
30,55541,26,2,10,3,1,0,yes
30,35760,3,0,0,1,0,0,no
72,102884,15,7,11,2,2,0,no
72,120742,26,7,10,5,3,0,yes
36,56506,19,3,11,0,1,0,yes
36,53291,12,0,4,3,0,0,no
38,48791,8,0,2,0,0,0,no
38,72234,26,4,11,4,1,0,yes
36,47197,2,0,2,1,0,0,no
36,64282,11,3,11,2,1,0,yes
28,36050,1,0,2,2,0,0,no
28,44786,11,1,7,1,1,0,yes
40,70638,14,2,10,4,2,0,yes
40,49388,0,0,0,0,0,0,no
37,48065,7,0,3,0,0,0,no
37,61973,9,2,9,4,1,0,yes
48,67981,16,1,5,2,1,0,no
48,86257,33,2,9,5,1,0,yes
39,63713,19,4,11,4,1,0,yes
39,53337,18,0,1,0,1,0,no
42,60503,11,1,5,2,0,0,no
42,70994,16,4,11,3,2,0,yes
52,76782,19,3,10,1,1,0,yes
52,80909,15,0,7,5,0,0,no
38,65821,15,1,9,4,1,0,yes
38,47295,5,0,2,1,0,0,no
42,74106,25,2,10,3,2,0,yes
42,61586,8,2,7,2,0,0,no
28,46819,12,1,8,2,0,0,yes
28,38537,3,0,5,0,0,0,no
29,37668,11,0,1,0,0,0,no
29,59142,33,2,9,2,1,0,yes
28,38967,5,0,1,2,0,0,no
28,50043,14,2,11,2,1,0,yes
41,56968,10,1,8,1,0,0,no
41,75592,26,3,10,4,2,0,yes
34,44254,7,0,3,0,0,0,no
34,65119,29,2,10,4,1,0,yes
40,57676,5,0,5,2,1,0,no
40,76519,29,2,10,3,1,0,yes
32,57466,21,2,10,3,1,0,yes
32,43011,10,0,3,0,0,0,no
35,54964,19,1,7,1,0,0,no
35,64914,26,2,8,3,1,0,yes
35,63718,14,1,9,4,1,0,yes
35,48126,6,0,4,0,0,0,no
34,48290,12,0,4,2,0,0,no
34,60649,22,1,9,2,2,0,yes
39,57500,21,0,4,1,0,0,no
39,68900,33,2,8,4,1,0,yes
28,51071,16,2,10,1,1,0,yes
28,35991,8,0,1,1,0,0,no
42,68473,14,1,9,3,1,0,yes
42,56692,10,0,3,2,0,0,no
45,64577,5,0,5,3,0,0,no
45,72005,13,1,8,2,2,0,yes
48,83759,26,4,10,6,0,0,yes
48,63579,6,0,4,0,2,0,no
41,56246,10,0,3,3,0,0,no
41,69888,24,2,10,2,1,0,yes
29,33316,3,0,2,0,0,0,no
29,53942,24,2,10,4,1,0,yes
33,64313,27,3,10,4,2,0,yes
33,46026,11,0,2,1,0,0,no
23,29345,3,0,3,0,0,0,no
23,41544,28,1,7,2,0,0,yes
30,36951,7,0,2,0,0,0,no
30,58190,23,3,11,3,1,0,yes
47,67227,15,0,3,3,0,0,no
47,75333,20,1,9,2,2,0,yes
36,62199,22,2,10,3,1,0,yes
36,46592,6,0,1,1,0,0,no
34,63398,32,1,9,3,1,0,yes
34,41808,9,0,1,0,0,0,no
25,30256,1,0,1,0,0,0,no
25,45526,16,2,10,2,1,0,yes
30,58925,26,1,9,2,1,0,yes
30,39429,8,0,0,1,0,0,no
39,66543,19,4,10,2,1,0,yes
39,58143,14,0,2,2,0,0,no
23,41323,19,1,8,2,0,0,yes
23,29977,5,0,1,0,0,0,no
42,64151,10,2,9,2,0,0,yes
42,65291,10,0,6,3,1,0,no
32,41848,5,0,3,1,0,0,no
32,60889,23,1,9,3,1,0,yes
39,68463,15,4,11,2,2,0,yes
39,54289,7,0,5,2,0,0,no
31,53509,23,2,10,2,0,0,yes
31,43545,7,0,4,1,0,0,no
30,55169,23,1,9,1,1,0,yes
30,39823,4,0,3,1,0,0,no
45,70854,13,1,9,2,0,0,yes
45,67951,10,1,7,3,1,0,no
24,32505,8,0,2,0,0,0,no
24,46750,27,2,9,2,1,0,yes
53,80475,15,2,7,5,1,0,yes
53,81711,14,2,9,2,1,0,no
25,45767,16,2,10,3,1,0,yes
25,32048,5,0,1,0,0,0,no
38,66620,22,2,9,1,2,0,yes
38,55030,9,0,3,3,0,0,no
38,54937,9,0,3,2,0,0,no
38,66942,24,3,11,2,2,0,yes
34,60509,21,1,8,3,1,0,yes
34,51884,12,0,4,1,0,0,no
31,53822,8,1,7,3,1,0,yes
31,39736,1,0,0,0,0,0,no
24,38906,9,1,7,2,1,0,yes
24,32660,2,0,2,0,0,0,no
38,57243,16,0,3,1,0,0,no
38,65623,23,2,9,2,2,0,yes
41,67544,24,1,7,4,0,0,yes
41,67427,17,1,6,2,1,0,no
43,69032,13,1,8,3,1,0,yes
43,64096,5,0,6,2,1,0,no
41,68111,13,1,9,3,2,0,yes
41,68469,16,1,7,2,0,0,no
35,57430,14,2,11,2,1,0,yes
35,47823,6,0,1,2,0,0,no
23,46874,26,2,10,2,0,0,yes
23,33624,8,0,4,0,0,0,no
29,51952,17,1,9,1,1,0,yes
29,38383,4,0,1,1,0,0,no
26,34717,5,0,0,0,0,0,no
26,50289,15,1,10,3,1,0,yes
47,69882,14,1,8,1,0,0,no
47,83224,29,2,10,5,2,0,yes
50,87198,24,1,9,2,1,0,yes
50,80483,23,4,9,3,1,0,no
34,49894,12,0,3,1,0,0,no
34,64194,19,2,10,3,1,0,yes
32,54963,11,2,11,4,1,0,yes
32,44224,5,0,2,0,0,0,no
21,39812,14,2,8,2,0,0,yes
21,24976,1,0,0,0,0,0,no
29,36033,7,0,0,0,0,0,no
29,54592,22,1,9,3,1,0,yes
37,50662,5,0,3,0,0,0,no
37,66784,22,3,11,4,2,0,yes
36,50425,6,0,3,1,0,0,no
36,69950,19,1,9,4,2,0,yes
34,63585,25,3,11,3,2,0,yes
34,45914,14,0,1,1,0,0,no
24,44609,16,1,7,2,1,0,yes
24,32113,4,0,0,0,0,0,no
26,32426,4,0,1,0,0,0,no
26,51133,21,1,9,1,1,0,yes
37,57649,15,0,4,1,0,0,no
37,66693,22,1,9,2,1,0,yes
30,42662,8,0,3,0,0,0,no
30,52375,19,1,8,3,1,0,yes
34,54317,11,1,9,2,1,0,yes
34,46206,1,0,5,2,0,0,no
27,47360,16,1,8,2,1,0,yes
27,36603,4,0,2,0,0,0,no
40,66454,16,2,10,1,1,0,yes
40,52418,3,0,3,3,0,0,no
44,64417,10,0,5,2,1,0,no
44,72993,16,2,11,3,1,0,yes
31,43820,4,0,2,1,0,0,no
31,56169,22,2,10,1,1,0,yes
37,59808,12,2,10,4,1,0,yes
37,48744,3,0,2,0,0,0,no
36,63936,27,2,10,2,0,0,yes
36,56625,14,0,4,2,1,0,no
40,59640,12,0,4,1,0,0,no
40,68059,11,4,11,4,2,0,yes
56,77959,6,1,5,3,0,0,no
56,89691,9,2,10,5,2,0,yes
40,65847,16,2,10,4,1,0,yes
40,51504,2,0,2,1,0,0,no
47,70876,12,2,7,3,1,0,no
47,78687,21,1,9,2,0,0,yes
40,55202,7,0,3,0,0,0,no
40,70224,22,1,9,4,1,0,yes
41,64769,17,0,3,1,0,0,no
41,74992,24,1,9,3,2,0,yes
37,67826,29,3,11,2,2,0,yes
37,52801,13,0,3,2,0,0,no
45,68850,13,0,6,1,0,0,no
45,73570,12,2,10,4,2,0,yes
41,69971,16,2,9,2,1,0,yes
41,62534,13,0,5,2,1,0,no
41,67882,12,4,11,3,2,0,yes
41,57789,4,0,4,2,0,0,no
41,67492,15,3,11,3,1,0,yes
41,56397,6,0,3,1,0,0,no
35,59820,11,1,9,3,1,0,yes
35,48716,5,0,3,1,0,0,no
28,36680,4,0,2,1,0,0,no
28,51031,20,2,10,2,1,0,yes
44,70123,18,1,7,1,0,0,yes
44,65977,12,0,3,4,0,0,no
39,72753,21,3,11,2,3,0,yes
39,65420,16,1,6,1,0,0,no
30,42977,4,0,3,0,0,0,no
30,55450,13,3,11,3,1,0,yes
36,65926,15,1,9,3,2,0,yes
36,52830,10,0,2,1,0,0,no
35,54387,11,1,7,1,1,0,yes
35,48373,7,0,3,2,0,0,no
41,69257,17,4,11,1,2,0,yes
41,62447,6,0,4,3,0,0,no
34,49391,6,0,3,0,0,0,no
34,59274,14,1,9,3,1,0,yes
40,66645,13,4,11,3,2,0,yes
40,59583,10,0,3,0,0,0,no
44,75476,18,3,11,4,2,0,yes
44,69385,12,0,7,1,1,0,no
37,52647,3,0,3,0,0,0,no
37,66583,16,2,10,5,2,0,yes
26,46028,20,1,8,1,1,0,yes
26,36475,8,0,1,0,0,0,no
44,73615,18,0,4,1,1,0,no
44,74382,25,3,9,4,1,0,yes
46,78325,23,4,11,2,1,0,yes
46,75762,8,0,4,2,1,0,no
31,45133,7,0,2,0,0,0,no
31,54626,24,3,11,2,1,0,yes
43,73591,20,2,10,4,1,0,yes
43,60267,5,0,3,1,0,0,no
39,59406,13,0,5,0,0,0,no
39,65491,22,1,8,3,1,0,yes
38,56988,13,1,5,0,0,0,no
38,66213,29,1,9,4,1,0,yes
35,45788,1,0,1,0,0,0,no
35,58804,13,2,10,4,1,0,yes
35,53377,4,0,3,0,0,0,no
35,64204,14,1,9,3,1,0,yes
28,57456,28,2,10,2,1,0,yes
28,40067,12,0,0,0,0,0,no
40,67297,16,1,7,2,0,0,no
40,71512,18,1,9,2,2,0,yes
44,81280,19,5,11,2,3,0,yes
44,73773,14,0,5,2,0,0,no
41,74557,10,1,9,4,2,0,yes
41,63139,5,0,3,1,0,0,no
37,70372,21,1,10,3,1,0,yes
37,54683,8,0,1,1,0,0,no
36,56477,5,0,3,2,0,0,no
36,64649,10,2,11,2,1,0,yes
31,61043,12,3,11,3,1,1,yes
31,46421,3,0,0,0,0,0,no
37,70356,20,2,10,3,1,0,yes
37,53877,4,0,1,1,0,0,no
67,118293,16,9,11,4,2,0,yes
67,118719,20,0,3,2,3,0,no
37,68537,13,2,10,2,1,0,yes
37,54909,6,0,0,1,0,0,no
38,71943,23,1,10,2,1,0,yes
38,60529,14,0,3,2,0,0,no
30,56947,20,2,9,2,1,1,yes
30,40059,5,0,0,1,0,0,no
35,69965,17,4,11,3,1,0,yes
35,53839,8,0,1,1,0,0,no
48,77804,7,0,4,3,0,1,no
48,83772,13,1,8,2,1,0,yes
71,118978,13,4,9,3,2,0,no
71,125288,12,2,11,5,2,0,yes
32,46383,3,0,0,0,0,0,no
32,61451,10,3,11,4,1,0,yes
42,68064,3,0,3,2,0,0,no
42,76292,15,1,8,2,2,0,yes
39,67602,13,2,9,4,1,0,yes
39,57809,6,0,2,1,0,0,no
42,76778,16,1,9,1,2,0,yes
42,64954,5,0,4,3,0,0,no
51,83294,11,0,4,3,0,0,no
51,94785,19,1,9,2,2,0,yes
40,62056,2,0,2,1,0,0,no
40,72147,14,1,11,4,2,0,yes
46,84091,16,2,10,5,1,0,yes
46,71743,10,0,3,0,1,0,no
52,86541,18,0,2,1,1,0,no
52,103373,25,4,11,4,3,0,yes
40,61510,7,0,1,0,1,0,no
40,77411,20,1,9,3,1,0,yes
48,77170,11,0,4,1,0,0,no
48,87791,14,2,10,4,2,0,yes
43,82004,19,2,10,4,2,1,yes
43,67712,12,0,3,1,0,0,no
31,55265,12,2,10,1,1,0,yes
31,43343,1,0,0,1,0,0,no
42,75719,11,1,8,3,2,1,yes
42,64993,6,0,3,1,0,0,no
36,69494,17,3,11,4,1,0,yes
36,55257,9,0,1,0,0,0,no
38,70745,12,3,11,3,1,1,yes
38,57262,6,0,2,1,0,0,no
35,64048,23,1,8,4,1,0,yes
35,52523,3,0,4,0,0,0,no
42,67154,6,0,3,0,1,0,no
42,76490,14,3,10,4,1,0,yes
45,82310,12,1,9,4,2,0,yes
45,68564,7,0,2,1,0,0,no
29,43806,3,0,3,1,0,0,no
29,54999,14,1,10,2,1,0,yes
30,44602,4,0,3,0,0,0,no
30,55595,16,1,9,3,1,0,yes
47,81450,7,0,6,2,1,0,no
47,84452,20,3,11,3,1,0,yes
45,82055,16,2,10,5,1,0,yes
45,70363,11,0,3,0,1,0,no
34,66492,24,2,11,2,1,0,yes
34,53313,14,0,1,0,0,0,no
38,61952,7,0,4,2,0,0,no
38,70321,17,1,8,2,1,0,yes
34,62852,18,2,11,4,1,0,yes
34,48444,1,0,2,0,0,0,no
26,51037,19,2,10,2,0,0,yes
26,34948,3,0,0,0,0,0,no
46,82122,19,0,6,1,1,0,no
46,88399,20,1,10,3,1,0,yes
33,52024,8,0,3,1,0,0,no
33,62191,16,1,8,3,1,0,yes
46,86016,18,2,10,3,2,0,yes
46,77433,15,0,3,1,0,0,no
37,68045,16,1,9,2,2,0,yes
37,54058,4,0,1,0,0,0,no
29,59619,24,3,11,2,1,0,yes
29,45002,6,0,1,0,0,0,no
24,46384,13,1,9,2,1,0,yes
24,33055,4,0,0,0,0,0,no
24,33436,5,0,0,0,0,0,no
24,48988,21,1,10,2,1,0,yes
37,68058,22,2,11,4,2,0,yes
37,62646,11,0,5,0,0,0,no
28,56652,20,2,11,3,1,1,yes
28,42546,6,0,0,0,0,0,no
39,60874,4,0,2,2,0,0,no
39,71947,11,1,8,2,2,0,yes
40,78579,22,4,11,3,2,0,yes
40,66178,11,0,3,0,0,0,no
48,79822,6,0,3,0,0,0,no
48,89081,12,1,9,4,1,0,yes
44,66540,3,0,3,0,0,0,no
44,85907,13,3,11,5,1,1,yes
31,65593,21,3,11,2,2,0,yes
31,45827,8,0,0,1,0,0,no
31,48004,9,0,1,0,0,0,no
31,59298,22,1,9,3,1,0,yes
36,66744,18,2,10,3,1,0,yes
36,53632,4,0,1,1,0,0,no
27,37222,5,0,0,0,0,0,no
27,54427,18,1,9,2,1,0,yes
35,57925,15,0,2,1,0,0,no
35,65849,25,2,9,2,1,0,yes
33,47739,3,0,2,1,0,0,no
33,62405,16,2,10,2,1,0,yes
35,69670,28,3,10,2,0,1,yes
35,53552,8,0,0,1,1,0,no
24,31434,2,0,0,0,0,0,no
24,45558,15,1,8,2,1,1,yes
35,64078,18,1,9,1,1,0,yes
35,52255,11,1,3,3,0,1,no
44,72255,6,0,5,3,1,0,no
44,82596,12,1,11,2,1,0,yes
34,58597,11,0,3,0,0,1,no
34,65711,21,2,10,3,1,0,yes
40,77905,19,2,10,3,2,0,yes
40,66548,11,0,3,1,0,0,no
43,79424,20,2,10,3,1,0,yes
43,66603,5,0,2,1,0,0,no
43,66568,7,0,2,0,1,0,no
43,81533,16,2,10,5,2,0,yes
40,79076,13,2,11,3,1,0,yes
40,65355,15,0,2,1,0,0,no
35,57937,15,0,2,2,0,0,no
35,69911,22,2,10,2,2,0,yes
27,53189,9,3,11,3,1,1,yes
27,39620,5,0,1,0,0,0,no
55,96241,12,0,5,2,1,0,no
55,103687,9,3,10,4,2,0,yes
32,62644,20,1,9,2,1,1,yes
32,46926,3,0,2,2,0,0,no
72,124522,17,6,11,5,3,0,yes
72,125604,19,0,6,2,1,0,no
47,79438,12,0,3,1,0,0,no
47,88011,17,6,11,3,2,0,yes
50,80845,8,0,3,1,0,0,no
50,97601,13,3,11,5,2,0,yes
27,52455,12,2,9,2,1,0,yes
27,40847,5,0,1,0,0,0,no
54,103508,11,2,8,3,1,0,no
54,98214,12,1,9,2,2,0,yes
32,46718,3,0,0,1,0,0,no
32,60632,11,1,9,2,1,1,yes
45,79776,17,2,7,3,1,1,no
45,84412,12,2,10,1,2,0,yes
40,72040,9,1,8,4,0,0,yes
40,64965,5,0,6,1,1,1,no
39,76999,12,4,11,3,2,1,yes
39,61185,7,0,2,1,0,0,no
38,70299,12,2,9,2,1,0,yes
38,63956,2,0,4,0,0,0,no
36,70850,22,3,10,2,1,1,yes
36,57601,6,0,0,1,0,0,no
25,37683,1,0,2,1,0,0,no
25,49167,11,2,9,1,1,1,yes
40,69249,8,1,5,0,1,0,no
40,76076,12,1,10,3,0,0,yes
25,47514,8,2,10,1,0,1,yes
25,33815,1,0,0,0,0,0,no
39,70168,10,1,7,2,1,0,yes
39,66369,6,1,8,3,1,1,no
31,59132,13,2,9,1,1,0,yes
31,50439,10,0,2,2,0,1,no
25,41552,13,0,3,1,0,1,no
25,49825,20,1,8,1,1,0,yes
51,86583,10,3,9,2,2,0,yes
51,89471,9,2,7,3,1,1,no
24,46750,17,2,9,2,1,0,yes
24,31918,2,0,0,0,0,1,no
40,67158,6,0,2,1,0,0,no
40,77034,11,5,11,4,2,1,yes
21,30084,0,0,0,0,0,0,no
21,36514,5,1,8,1,0,1,yes
32,51618,7,0,1,0,0,1,no
32,63236,15,3,11,3,1,0,yes
32,61333,14,1,10,2,1,1,yes
32,51492,7,0,3,1,0,0,no
38,68256,9,1,9,3,1,0,yes
38,65531,9,1,7,2,1,1,no
49,86253,16,2,8,1,2,0,no
49,96638,24,1,9,5,1,0,yes
31,46104,3,0,1,0,0,0,no
31,61414,18,2,11,3,1,1,yes
51,86736,10,0,4,0,0,0,no
51,100156,16,3,11,5,2,1,yes
28,52732,8,3,11,2,1,1,yes
28,44753,2,0,2,1,0,0,no
44,77944,11,2,7,2,0,0,no
44,88933,18,3,10,3,2,1,yes
39,73237,13,4,11,1,1,1,yes
39,64196,3,0,3,3,0,0,no
28,44489,5,0,3,0,0,1,no
28,51263,9,1,8,2,1,0,yes
33,64427,8,1,8,2,1,1,yes
33,48779,0,0,0,1,0,0,no
28,44270,0,0,2,0,0,0,no
28,51991,11,1,8,3,1,1,yes
49,88933,8,0,6,2,2,0,no
49,88769,9,1,9,3,0,1,yes
45,81852,13,1,8,1,0,0,yes
45,78533,5,0,4,4,1,1,no
28,56526,12,3,11,3,1,1,yes
28,43087,2,0,2,0,0,0,no
34,66221,14,3,11,2,1,0,yes
34,53544,5,0,0,2,0,0,no
45,84879,12,5,11,5,2,1,yes
45,72790,4,0,0,0,0,0,no
27,38993,2,0,1,0,0,0,no
27,55062,12,1,11,2,1,1,yes
53,91773,11,7,11,1,2,0,no
53,102156,22,1,7,4,1,1,yes
33,60700,10,2,10,2,1,1,yes
33,55547,7,0,3,1,0,0,no
54,94128,8,5,10,2,2,0,no
54,95618,7,3,11,4,2,1,yes
27,50607,9,1,8,2,1,1,yes
27,42235,0,0,1,0,0,0,no
35,64145,8,1,9,3,1,1,yes
35,55412,4,0,2,0,0,0,no
47,74958,0,0,5,3,0,1,no
47,90245,12,2,10,2,3,0,yes
33,62830,14,1,8,1,1,0,yes
33,51873,8,0,1,1,0,1,no
46,79814,17,3,10,3,0,1,yes
46,75396,7,0,4,2,2,0,no
41,71602,10,2,10,0,1,1,yes
41,71508,4,0,7,4,1,0,no
25,50664,13,4,11,1,1,1,yes
25,38167,3,0,1,1,0,0,no
28,41470,5,0,0,0,0,0,no
28,54453,12,1,8,2,1,1,yes
40,74623,19,3,11,3,2,0,yes
40,65532,8,0,3,1,0,1,no
25,37746,3,0,0,1,0,0,no
25,51512,18,1,9,1,1,1,yes
45,77073,12,0,5,2,0,1,no
45,84916,13,1,9,2,2,0,yes
31,57272,10,3,11,2,1,1,yes
31,46931,2,0,1,1,0,0,no
45,75114,15,0,3,2,0,0,no
45,83576,19,4,11,2,2,0,yes
30,45490,5,0,0,2,0,1,no
30,59814,16,2,10,1,1,0,yes
34,63237,11,2,10,2,1,0,yes
34,54869,5,0,2,1,0,0,no
26,52832,16,1,9,2,1,1,yes
26,35194,1,0,0,0,0,0,no
27,51117,11,2,10,2,1,1,yes
27,39478,4,0,0,0,0,0,no
41,67797,11,0,4,0,0,0,no
41,78382,21,3,11,4,2,1,yes
38,61533,6,0,6,1,1,1,no
38,70457,16,1,9,3,1,0,yes
38,64901,6,1,8,2,0,0,yes
38,59317,6,0,2,3,0,1,no
44,74143,8,0,3,0,0,1,no
44,84718,10,5,11,4,3,0,yes
45,79226,9,0,6,3,1,0,no
45,76628,5,1,8,2,2,1,yes
55,98554,12,8,11,4,2,0,yes
55,104941,27,1,8,2,2,1,no
41,68900,6,0,3,1,1,1,no
41,75258,10,1,7,3,0,0,yes
55,99224,14,4,10,2,3,0,yes
55,96890,11,0,6,4,0,1,no
33,64809,18,2,9,2,2,1,yes
33,56036,7,0,6,1,0,0,no
25,35119,5,0,0,0,0,0,no
25,47693,10,2,10,1,1,1,yes
34,53545,6,0,2,2,0,0,no
34,67246,15,4,11,2,2,1,yes
34,64382,8,4,11,3,2,1,yes
34,52802,7,0,1,1,0,0,no
39,76708,18,1,9,3,2,1,yes
39,64414,7,0,3,1,0,0,no
31,57190,15,2,10,4,1,1,yes
31,46408,8,0,1,0,0,0,no
24,43318,12,1,7,0,1,1,yes
24,37738,3,0,5,2,0,0,no
33,59154,9,1,10,2,1,0,yes
33,53765,6,0,2,0,0,1,no
42,68955,1,0,4,1,0,0,no
42,81305,10,2,10,4,1,1,yes
28,54341,14,2,10,1,1,1,yes
28,40452,1,0,1,1,0,0,no
29,57865,11,1,9,1,1,1,yes
29,46138,7,0,1,1,0,0,no
37,57538,1,0,1,0,0,0,no
37,71825,10,3,11,4,2,0,yes
33,62764,10,1,10,2,1,1,yes
33,53266,7,0,2,1,0,0,no
38,73165,7,3,11,4,1,1,yes
38,61283,0,0,1,0,1,0,no
35,66441,9,3,11,1,2,0,yes
35,56861,3,0,2,2,0,1,no
41,71953,16,2,8,0,1,0,yes
41,72658,13,0,6,5,1,1,no
32,55913,15,5,11,2,2,0,yes
32,44015,6,0,2,1,0,0,no
27,33137,4,0,0,0,0,0,no
27,49353,19,2,10,3,1,0,yes
36,69637,28,1,9,3,1,0,yes
36,51833,10,0,3,0,0,0,no
27,33752,1,0,1,0,0,0,no
27,48789,11,1,9,2,1,0,yes
32,43152,5,0,2,0,0,0,no
32,59895,24,3,11,3,1,0,yes
34,56544,14,1,7,4,1,0,yes
34,46332,3,0,2,0,0,0,no
38,72744,28,2,10,2,1,0,yes
38,57420,15,0,3,3,0,0,no
31,58438,28,1,9,3,1,0,yes
31,41689,6,0,3,0,0,0,no
33,61026,36,4,11,4,1,0,yes
33,45258,10,0,1,0,0,0,no
30,37787,3,0,1,0,0,0,no
30,55223,19,3,11,4,1,0,yes
23,48116,27,2,10,3,1,0,yes
23,27079,3,0,0,0,0,0,no
45,74924,16,1,9,4,1,0,yes
45,73945,26,1,5,2,1,0,no
26,34374,9,0,0,0,0,0,no
26,49359,27,3,11,3,1,0,yes
26,50988,25,3,11,2,1,0,yes
26,31490,4,0,0,1,0,0,no
41,69937,21,0,5,1,1,0,no
41,62139,16,1,7,4,1,0,yes
33,57303,20,1,8,3,1,0,yes
33,46505,10,0,2,1,0,0,no
39,71035,28,1,9,1,2,0,yes
39,54890,13,0,2,3,0,0,no
37,59464,15,2,10,2,1,0,yes
37,53137,9,0,3,3,0,0,no
37,68977,25,2,9,3,2,0,yes
37,52654,9,0,1,2,0,0,no
38,65509,17,2,8,4,3,0,yes
38,50298,8,0,1,1,0,0,no
46,81762,25,1,9,3,2,0,yes
46,69628,17,0,3,2,0,0,no
30,44948,17,0,3,2,0,0,no
30,52949,27,1,8,2,1,0,yes
29,53504,25,2,10,2,1,0,yes
29,35844,4,0,1,1,0,0,no
39,66624,21,1,7,2,2,0,yes
39,53515,9,0,3,2,0,0,no
36,69081,31,1,10,5,1,0,yes
36,54436,13,0,3,0,1,0,no
30,40203,5,0,3,0,0,0,no
30,52598,28,0,5,3,1,0,yes
37,50274,6,0,4,1,0,0,no
37,63036,23,2,10,3,1,0,yes
38,52547,9,0,3,3,0,0,no
38,63367,25,1,8,1,2,0,yes
44,79634,22,1,9,4,0,1,yes
44,78558,21,1,6,1,2,1,no
45,81179,12,0,6,2,2,1,no
45,81645,26,1,9,3,1,0,yes
29,58432,22,1,8,3,0,2,yes
29,43029,1,0,1,0,1,0,no
49,85835,18,1,8,5,1,1,yes
49,86115,17,1,7,1,1,0,no
25,34759,3,0,1,0,0,0,no
25,53075,23,2,10,1,1,1,yes
37,60418,11,0,3,1,0,0,no
37,76550,26,1,9,3,1,1,yes
31,58461,18,1,9,3,1,1,yes
31,45427,4,0,1,0,0,0,no
61,103125,7,1,5,2,1,1,no
61,112064,23,1,10,5,1,0,yes
31,58143,15,1,8,3,1,0,yes
31,49775,3,0,4,0,0,2,no
35,59902,16,1,7,3,0,1,yes
35,56762,5,0,5,1,0,0,no
34,63000,24,1,8,4,0,0,yes
34,52384,9,0,2,0,0,0,no
49,79480,5,0,1,0,0,1,no
49,90420,12,3,11,6,2,0,yes
34,53293,3,0,4,2,0,0,no
34,59986,10,1,8,2,1,2,yes
44,76537,16,2,9,0,2,1,yes
44,76209,19,1,5,5,0,0,no
40,71923,15,2,8,4,1,0,no
40,74489,23,3,9,2,1,2,yes
41,76829,13,4,11,2,2,1,yes
41,69041,3,0,3,3,0,0,no
31,56940,19,2,10,2,1,2,yes
31,46155,9,0,2,2,0,1,no
38,63639,5,1,7,2,0,0,no
38,67112,12,1,9,2,1,2,yes
32,59945,19,4,11,2,1,1,yes
32,48789,7,0,3,0,0,0,no
30,59094,14,1,11,4,1,2,yes
30,44639,3,0,3,0,0,0,no
34,60274,12,1,8,0,0,0,yes
34,56123,7,0,3,3,1,0,no
40,74993,17,3,11,5,2,0,yes
40,63075,5,0,4,0,0,1,no
43,78689,22,1,7,1,1,0,yes
43,84518,20,2,9,4,2,1,no
29,42287,7,0,1,0,0,0,no
29,59222,22,1,10,2,1,1,yes
24,51958,17,1,10,2,1,2,yes
24,35624,6,0,2,0,0,0,no
38,55174,9,0,3,3,0,0,no
38,65995,13,2,9,2,1,1,yes
30,57459,19,1,8,3,0,1,yes
30,42896,4,0,0,0,0,0,no
35,53760,3,0,4,1,0,1,no
35,63145,10,1,9,4,1,2,yes
24,36431,8,0,1,0,0,0,no
24,44970,15,1,8,2,1,0,yes
55,99911,24,1,9,4,1,1,no
55,97372,17,1,8,3,1,0,yes
42,79108,11,4,11,5,1,1,yes
42,68998,12,0,3,0,0,0,no
24,35563,3,0,3,0,0,1,no
24,46638,19,2,11,2,1,1,yes
37,59807,10,0,3,0,0,1,no
